,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
526,GATI,EQ,45.35,46.3,43.8,44.2,44.05,45.1,200596,9043696.4,30-JUN-2020,1494,INE152B01027
530,GDL,EQ,84.1,84.9,83.05,83.75,83.7,83.7,41602,3499687.35,30-JUN-2020,787,INE852F01015
531,GEECEE,EQ,70.8,71.5,68.75,69.4,70.0,70.8,9888,691680.2,30-JUN-2020,383,INE916G01016
532,GEEKAYWIRE,EQ,68.0,71.0,64.35,68.65,70.95,69.2,2961,204240.45,30-JUN-2020,72,INE669X01016
533,GENESYS,EQ,45.0,45.0,43.7,43.7,43.7,46.0,37140,1626602.9,30-JUN-2020,107,INE727B01026
534,GENUSPAPER,EQ,6.05,6.2,5.9,6.2,6.2,5.65,795947,4883086.25,30-JUN-2020,818,INE949P01018
535,GENUSPOWER,EQ,23.55,24.25,23.55,23.85,23.8,23.5,374350,8919790.15,30-JUN-2020,898,INE955D01029
536,GEOJITFSL,EQ,37.95,39.0,35.75,36.75,36.8,37.85,1190343,44605310.3,30-JUN-2020,6841,INE007B01023
537,GEPIL,EQ,468.0,473.9,440.1,449.05,448.85,467.25,25937,11897688.95,30-JUN-2020,2344,INE878A01011
538,GESHIP,EQ,215.45,215.75,210.6,212.25,213.0,213.0,143007,30462221.05,30-JUN-2020,2880,INE017A01032
539,GET&D,EQ,75.2,77.0,75.2,75.2,75.2,79.15,141287,10688133.05,30-JUN-2020,1399,INE200A01026
540,GFLLIMITED,EQ,103.0,109.0,100.0,101.9,102.0,101.25,25092,2587666.25,30-JUN-2020,513,INE538A01037
542,GHCL,EQ,134.95,138.0,134.55,137.3,137.8,133.85,257954,35271910.3,30-JUN-2020,2984,INE539A01019
543,GICHSGFIN,EQ,83.3,85.0,81.25,81.9,81.85,86.0,497078,41512084.9,30-JUN-2020,4119,INE289B01019
544,GICRE,EQ,149.7,153.7,148.2,149.1,149.75,148.95,275861,41612763.7,30-JUN-2020,4796,INE481Y01014
546,GILLETTE,EQ,4988.0,5043.95,4960.9,4982.6,4985.0,4980.95,15264,76038955.4,30-JUN-2020,1369,INE322A01010
547,GINNIFILA,EQ,14.85,14.85,12.9,12.9,12.9,14.3,257446,3402374.75,30-JUN-2020,815,INE424C01010
548,GIPCL,EQ,76.5,76.85,72.2,72.9,73.0,76.2,410705,30456997.35,30-JUN-2020,3593,INE162A01010
549,GKWLIMITED,EQ,475.0,480.0,467.05,480.0,480.0,480.0,135,64216.95,30-JUN-2020,11,INE528A01020
550,GLAXO,EQ,1500.0,1508.95,1475.0,1481.6,1481.8,1490.25,19325,28814952.05,30-JUN-2020,3375,INE159A01016
551,GLENMARK,EQ,462.0,464.8,446.1,450.3,448.95,467.8,10571534,4781451134.85,30-JUN-2020,162366,INE935A01035
553,GLOBALVECT,EQ,56.3,60.8,56.0,57.3,56.6,55.75,74348,4381772.7,30-JUN-2020,1072,INE792H01019
555,GLOBOFFS,EQ,5.7,5.7,5.5,5.5,5.5,5.7,1431,7916.7,30-JUN-2020,11,INE446C01013
556,GLOBUSSPR,EQ,123.35,127.9,122.45,127.9,127.9,121.85,266259,33930714.5,30-JUN-2020,2475,INE615I01010
557,GMBREW,EQ,403.8,408.95,397.05,400.25,401.8,399.9,33416,13456367.55,30-JUN-2020,1844,INE075D01018
558,GMDCLTD,EQ,40.8,41.3,39.75,39.95,40.0,40.75,781203,31603812.65,30-JUN-2020,3499,INE131A01031
559,GMMPFAUDLR,EQ,4135.0,4160.0,4040.0,4090.15,4098.4,4099.75,7953,32725593.85,30-JUN-2020,1994,INE541A01023
560,GMRINFRA,EQ,20.25,20.45,19.75,20.05,19.95,20.05,12162117,244373286.0,30-JUN-2020,25397,INE776C01039
561,GNA,EQ,197.3,197.65,189.0,190.05,189.0,194.55,50496,9775101.7,30-JUN-2020,1565,INE934S01014
562,GNFC,EQ,158.0,159.9,152.6,153.25,153.4,157.15,562418,87677914.45,30-JUN-2020,6601,INE113A01013
563,GOACARBON,EQ,221.75,225.45,213.1,215.05,217.0,218.9,14894,3267003.1,30-JUN-2020,671,INE426D01013
564,GOCLCORP,EQ,179.95,179.95,172.0,174.0,174.0,175.95,7051,1230112.15,30-JUN-2020,255,INE077F01035
565,GODFRYPHLP,EQ,1051.0,1053.15,1010.0,1017.55,1013.0,1031.75,154244,159344401.45,30-JUN-2020,7566,INE260B01028
567,GODREJAGRO,EQ,449.9,453.75,429.0,430.8,432.0,447.05,164182,71725945.5,30-JUN-2020,5626,INE850D01014
568,GODREJCP,EQ,687.65,697.7,687.2,690.8,691.55,687.65,3278300,2268042313.2,30-JUN-2020,33549,INE102D01028
569,GODREJIND,EQ,415.4,424.0,414.0,417.5,421.0,417.1,115880,48507335.85,30-JUN-2020,5031,INE233A01035
570,GODREJPROP,EQ,845.0,878.85,845.0,867.1,862.5,843.1,654850,571028442.0,30-JUN-2020,27657,INE484J01027
572,GOKEX,EQ,42.4,43.0,39.75,40.15,40.4,42.4,356561,14714408.55,30-JUN-2020,3097,INE887G01027
573,GOKUL,EQ,15.25,16.6,15.1,16.6,16.6,15.85,111108,1752600.95,30-JUN-2020,295,INE020J01029
574,GOKULAGRO,EQ,14.3,15.65,14.25,15.65,15.65,14.95,91435,1378017.6,30-JUN-2020,293,INE314T01025
575,GOLDBEES,EQ,42.49,42.89,42.42,42.61,42.69,42.49,4643081,197650026.96,30-JUN-2020,6998,INF204KB17I5
576,GOLDENTOBC,EQ,27.4,27.9,26.4,26.8,27.35,27.4,4057,109900.65,30-JUN-2020,80,INE973A01010
577,GOLDIAM,EQ,103.7,106.0,101.0,102.65,102.75,103.5,91603,9375237.4,30-JUN-2020,1092,INE025B01017
578,GOLDSHARE,EQ,4416.5,4444.0,4400.0,4425.4,4425.0,4408.7,1196,5281364.7,30-JUN-2020,300,INF789F01059
579,GOLDTECH,EQ,8.9,8.9,8.5,8.55,8.5,8.7,21780,188213.8,30-JUN-2020,94,INE805A01014
580,GOODLUCK,EQ,40.7,41.1,37.6,38.45,38.05,40.3,62785,2491696.9,30-JUN-2020,662,INE127I01024
581,GPIL,EQ,170.55,174.2,167.1,167.95,168.0,169.55,88483,15066711.55,30-JUN-2020,1648,INE177H01013
582,GPPL,EQ,73.95,76.5,73.7,75.85,76.2,75.85,260469,19614987.25,30-JUN-2020,4545,INE517F01014
583,GPTINFRA,EQ,23.65,24.35,23.0,23.5,23.5,23.75,33270,790267.1,30-JUN-2020,302,INE390G01014
584,GRANULES,EQ,196.5,207.5,195.9,202.6,203.25,195.05,3019085,613664690.55,30-JUN-2020,31315,INE101D01020
585,GRAPHITE,EQ,184.6,186.0,181.2,182.95,183.75,183.25,209529,38481078.95,30-JUN-2020,4594,INE371A01025
586,GRASIM,EQ,625.25,628.75,611.3,619.7,617.05,619.25,1629140,1011677157.2,30-JUN-2020,33197,INE047A01021
587,GRAVITA,EQ,42.85,43.5,40.9,41.95,42.05,42.8,51437,2173609.05,30-JUN-2020,526,INE024L01027
588,GREAVESCOT,EQ,86.5,86.95,83.4,83.65,83.75,85.85,249957,21245638.75,30-JUN-2020,3318,INE224A01026
589,GREENLAM,EQ,802.5,813.95,761.1,786.85,780.55,789.3,2645,2070107.7,30-JUN-2020,425,INE544R01013
590,GREENPANEL,EQ,39.9,39.9,38.05,39.3,39.9,39.2,41509,1616357.65,30-JUN-2020,189,INE08ZM01014
591,GREENPLY,EQ,85.35,87.05,83.8,84.1,84.25,84.6,201912,17156602.95,30-JUN-2020,2275,INE461C01038
592,GREENPOWER,EQ,2.5,2.7,2.5,2.7,2.7,2.6,11262507,29391618.8,30-JUN-2020,3653,INE999K01014
593,GRINDWELL,EQ,500.0,500.0,485.0,486.7,485.0,493.3,5592,2748905.25,30-JUN-2020,511,INE536A01023
594,GROBTEA,EQ,420.55,420.55,410.0,411.7,412.0,420.95,94,38797.3,30-JUN-2020,13,INE646C01018
595,GRPLTD,EQ,655.05,677.0,625.1,634.75,625.1,660.05,565,368471.25,30-JUN-2020,52,INE137I01015
596,GRSE,EQ,213.85,216.45,212.2,214.5,214.1,211.85,428392,91751207.25,30-JUN-2020,7597,INE382Z01011
597,GSCLCEMENT,EQ,29.9,31.45,28.6,29.65,29.75,29.05,785902,23813809.55,30-JUN-2020,3525,INE542A01039
598,GSFC,EQ,55.75,56.3,53.0,53.45,53.35,55.4,988864,54319585.5,30-JUN-2020,4107,INE026A01025
599,GSPL,EQ,218.3,222.5,218.05,220.75,220.5,217.1,979497,216200875.1,30-JUN-2020,32182,INE246F01010
600,GSS,EQ,25.95,26.75,25.8,26.15,26.15,25.8,170705,4466936.75,30-JUN-2020,199,INE871H01011
602,GTNIND,EQ,11.95,11.95,11.95,11.95,11.95,11.4,7799,93198.05,30-JUN-2020,31,INE537A01013
603,GTNTEX,EQ,6.35,6.45,6.25,6.45,6.45,6.15,8456,54093.25,30-JUN-2020,45,INE302H01017
604,GTPL,EQ,69.95,70.4,65.6,67.0,68.7,68.95,138144,9415150.05,30-JUN-2020,1200,INE869I01013
605,GUFICBIO,EQ,76.95,80.5,76.05,76.4,76.5,77.0,125539,9834612.15,30-JUN-2020,1603,INE742B01025
606,GUJALKALI,EQ,325.1,334.2,321.0,331.35,333.1,324.6,71391,23433967.35,30-JUN-2020,2948,INE186A01019
607,GUJAPOLLO,EQ,184.0,184.9,174.0,176.5,179.9,183.05,8686,1542199.1,30-JUN-2020,306,INE826C01016
608,GUJGASLTD,EQ,313.95,324.4,311.7,318.25,318.5,309.45,2717596,869071938.85,30-JUN-2020,51914,INE844O01030
610,GULFOILLUB,EQ,603.65,604.95,565.0,569.95,573.5,599.25,20706,11992348.6,30-JUN-2020,2108,INE635Q01029
611,GULFPETRO,EQ,44.5,45.6,43.0,43.5,43.55,44.75,30988,1361916.8,30-JUN-2020,444,INE586G01017
612,GULPOLY,EQ,35.1,35.5,33.85,34.45,34.8,34.2,14185,486826.0,30-JUN-2020,68,INE255D01024
613,GVKPIL,EQ,3.25,3.3,3.15,3.2,3.25,3.25,7261717,23398807.9,30-JUN-2020,14265,INE251H01024
614,HAL,EQ,790.0,798.4,761.1,772.15,768.85,761.5,189924,147722602.15,30-JUN-2020,10652,INE066F01012
615,HARITASEAT,EQ,372.9,372.95,360.0,365.05,362.6,373.85,3990,1457102.9,30-JUN-2020,125,INE939D01015
616,HARRMALAYA,EQ,76.2,76.2,70.1,71.35,70.5,75.45,94853,6879592.65,30-JUN-2020,1573,INE544A01019
617,HATHWAY,EQ,32.95,33.45,31.55,31.7,31.75,32.65,941922,30560920.7,30-JUN-2020,4716,INE982F01036
618,HATSUN,EQ,655.0,669.45,651.95,655.75,655.0,654.3,32712,21479800.25,30-JUN-2020,1471,INE473B01035
619,HAVELLS,EQ,578.2,588.0,575.5,579.5,580.0,578.2,1527119,884981458.95,30-JUN-2020,33821,INE176B01034
621,HBLPOWER,EQ,16.3,17.3,15.1,15.95,15.8,15.85,1581828,26113100.5,30-JUN-2020,4034,INE292B01021
622,HBSL,EQ,5.5,5.5,5.5,5.5,5.5,5.5,2075,11412.5,30-JUN-2020,8,INE550B01022
623,HCC,EQ,6.25,6.3,5.95,5.95,6.0,6.25,4003979,24170945.55,30-JUN-2020,4126,INE549A01026
624,HCG,EQ,123.7,123.7,121.65,122.8,123.0,122.45,40680,4980445.15,30-JUN-2020,825,INE075I01017
626,HCLTECH,EQ,558.0,560.8,553.25,556.85,557.0,553.7,3110587,1731648263.85,30-JUN-2020,110486,INE860A01027
627,HDFC,EQ,1751.15,1792.7,1747.2,1754.65,1761.0,1741.15,6325246,11202532937.3,30-JUN-2020,180511,INE001A01036
628,HDFCAMC,EQ,2488.0,2496.5,2467.05,2483.35,2483.0,2482.8,388269,964162083.75,30-JUN-2020,33101,INE127D01025
629,HDFCBANK,EQ,1074.0,1078.55,1056.3,1065.85,1066.45,1076.05,17873316,19090256874.05,30-JUN-2020,282325,INE040A01034
630,HDFCLIFE,EQ,540.5,554.45,537.0,549.0,550.1,537.2,3360063,1846012557.05,30-JUN-2020,70448,INE795G01014
631,HDFCMFGETF,EQ,4351.0,4365.0,4338.05,4364.4,4363.0,4351.0,22856,99538505.8,30-JUN-2020,689,INF179K01CN1
632,HDFCNIFETF,EQ,1087.83,1089.25,1075.05,1080.69,1081.44,1078.49,928,1003825.02,30-JUN-2020,76,INF179KB1KP3
633,HDFCSENETF,EQ,3720.0,3725.0,3682.02,3696.25,3685.0,3668.0,66,245181.0,30-JUN-2020,27,INF179KB1KQ1
635,HEG,EQ,842.0,860.55,821.0,826.9,823.05,844.25,141267,118439148.0,30-JUN-2020,8227,INE545A01016
636,HEIDELBERG,EQ,178.25,182.0,175.95,177.1,177.2,176.45,427459,76538880.4,30-JUN-2020,7986,INE578A01017
640,HERCULES,EQ,77.0,78.75,75.0,75.3,75.0,76.55,101655,7848421.25,30-JUN-2020,1579,INE688E01024
641,HERITGFOOD,EQ,268.9,268.9,258.95,259.2,259.0,262.0,10295,2694694.75,30-JUN-2020,491,INE978A01027
642,HEROMOTOCO,EQ,2549.0,2568.35,2512.0,2546.95,2551.1,2504.05,1441648,3654791301.65,30-JUN-2020,93812,INE158A01026
643,HESTERBIO,EQ,1219.9,1232.25,1200.0,1211.75,1210.1,1208.05,7959,9664920.7,30-JUN-2020,931,INE782E01017
645,HEXAWARE,EQ,337.0,339.9,328.0,333.3,330.75,332.65,840495,281709213.75,30-JUN-2020,14713,INE093A01033
646,HFCL,EQ,16.6,16.8,15.55,15.9,15.8,16.0,26973647,444028632.85,30-JUN-2020,17299,INE548A01028
647,HGINFRA,EQ,207.0,210.85,203.15,204.55,205.0,202.55,36730,7593947.75,30-JUN-2020,1748,INE926X01010
648,HGS,EQ,653.0,663.35,649.5,654.2,657.8,650.7,20124,13099590.15,30-JUN-2020,760,INE170I01016
650,HIKAL,EQ,127.55,128.0,124.5,125.15,125.0,127.4,291808,36737275.05,30-JUN-2020,3625,INE475B01022
651,HIL,EQ,1195.0,1220.4,1161.0,1165.05,1173.9,1198.2,16202,19203117.7,30-JUN-2020,1896,INE557A01011
652,HILTON,EQ,11.6,11.85,11.4,11.4,11.4,12.0,38135,435260.05,30-JUN-2020,124,INE788H01017
653,HIMATSEIDE,EQ,65.2,65.5,62.0,62.55,62.95,63.85,210792,13361177.2,30-JUN-2020,1795,INE049A01027
654,HINDALCO,EQ,148.0,151.6,145.2,146.2,147.35,145.85,14655359,2179737649.6,30-JUN-2020,75173,INE038A01020
655,HINDCOMPOS,EQ,162.45,162.6,154.0,155.95,159.95,158.5,742,118784.5,30-JUN-2020,113,INE310C01029
656,HINDCOPPER,EQ,32.4,33.35,31.4,31.7,31.85,32.1,820592,26586122.85,30-JUN-2020,2666,INE531E01026
657,HINDMOTORS,EQ,7.05,7.35,6.9,6.95,7.0,7.05,509948,3599975.75,30-JUN-2020,1241,INE253A01025
659,HINDOILEXP,EQ,70.6,70.6,65.15,65.65,66.0,67.25,614679,42006644.7,30-JUN-2020,3539,INE345A01011
660,HINDPETRO,EQ,227.1,228.95,216.1,216.75,217.15,225.2,7808410,1722026291.55,30-JUN-2020,50831,INE094A01015
661,HINDUNILVR,EQ,2193.8,2199.95,2170.0,2180.0,2177.0,2182.95,2373121,5177632179.7,30-JUN-2020,110362,INE030A01027
662,HINDZINC,EQ,194.9,201.35,192.6,195.95,195.9,193.65,1165072,229883417.4,30-JUN-2020,24305,INE267A01025
663,HIRECT,EQ,118.85,118.85,118.85,118.85,118.85,125.1,10556,1254580.6,30-JUN-2020,110,INE835D01023
664,HISARMETAL,EQ,70.6,70.7,67.05,67.9,67.8,69.15,10073,694266.45,30-JUN-2020,186,INE598C01011
665,HITECH,EQ,106.85,108.5,104.85,107.6,107.8,104.6,24008,2568660.25,30-JUN-2020,414,INE106T01017
666,HITECHCORP,EQ,79.85,79.85,75.15,75.4,75.5,77.2,1385,105404.1,30-JUN-2020,59,INE120D01012
667,HITECHGEAR,EQ,111.75,116.85,111.7,111.7,111.7,117.55,6050,677538.9,30-JUN-2020,99,INE127B01011
668,HLVLTD,EQ,5.6,5.6,5.3,5.3,5.3,5.4,122188,655966.1,30-JUN-2020,213,INE102A01024
670,HMVL,EQ,51.85,53.0,50.3,50.5,50.35,50.9,80312,4137371.7,30-JUN-2020,841,INE871K01015
671,HNDFDS,EQ,607.4,607.4,551.7,561.65,565.0,613.0,35517,20304515.5,30-JUN-2020,2327,INE254N01018
672,HNGSNGBEES,EQ,363.0,365.0,352.0,352.1,352.1,352.0,184,65451.76,30-JUN-2020,24,INF204KB19I1
673,HONAUT,EQ,30800.0,30800.0,29825.55,30026.8,29850.3,30640.75,2070,62792860.95,30-JUN-2020,1407,INE671A01010
674,HONDAPOWER,EQ,981.0,981.0,941.05,966.05,965.0,964.7,7807,7493534.6,30-JUN-2020,1203,INE634A01018
675,HOTELRUGBY,EQ,1.8,1.8,1.8,1.8,1.8,1.75,32948,59306.4,30-JUN-2020,38,INE275F01019
676,HOVS,EQ,43.05,44.75,43.05,43.95,44.0,43.75,1239,54139.15,30-JUN-2020,66,INE596H01014
678,HPL,EQ,34.5,34.95,33.0,33.2,33.6,34.2,39679,1346146.25,30-JUN-2020,776,INE495S01016
679,HSCL,EQ,47.75,48.9,46.5,46.75,47.0,47.4,816562,39026579.8,30-JUN-2020,3798,INE019C01026
680,HSIL,EQ,54.6,55.15,52.0,52.45,52.8,54.05,652264,34869054.75,30-JUN-2020,3700,INE415A01038
681,HTMEDIA,EQ,13.45,13.45,12.65,12.95,13.0,13.05,65443,855726.1,30-JUN-2020,280,INE501G01024
682,HUBTOWN,EQ,10.4,10.4,9.8,10.05,10.05,9.95,90514,924782.95,30-JUN-2020,289,INE703H01016
683,HUDCO,EQ,35.0,36.6,33.8,34.75,34.9,33.45,16632700,583187467.6,30-JUN-2020,43914,INE031A01017
691,IBMFNIFTY,EQ,119.6,123.0,115.0,116.31,115.0,119.0,815,97038.06,30-JUN-2020,83,INF666M01FS5
692,IBREALEST,EQ,51.3,52.35,48.5,48.8,49.7,50.95,865706,43081361.2,30-JUN-2020,4451,INE069I01010
695,IBULHSGFIN,EQ,224.0,224.0,204.35,207.15,208.0,216.65,34683637,7336034133.55,30-JUN-2020,257184,INE148I01020
699,IBVENTURES,EQ,121.85,121.85,111.05,118.05,118.0,116.05,3891689,457503740.95,30-JUN-2020,22193,INE274G01010
710,ICICI500,EQ,137.97,139.2,137.51,138.52,138.6,137.97,766,106234.53,30-JUN-2020,199,INF109KC1CZ3
711,ICICIB22,EQ,25.64,25.8,25.22,25.4,25.52,25.49,204720,5235844.64,30-JUN-2020,5816,INF109KB15Y7
712,ICICIBANK,EQ,347.0,354.45,346.3,351.45,352.0,343.1,47526205,16712652154.25,30-JUN-2020,325118,INE090A01021
713,ICICIBANKN,EQ,215.0,215.34,211.08,212.09,211.8,212.11,16012,3414434.73,30-JUN-2020,300,INF109KC1E27
714,ICICIBANKP,EQ,117.9,118.7,115.0,115.33,115.0,117.14,41998,4868584.19,30-JUN-2020,215,INF109KC1E35
715,ICICIGI,EQ,1250.0,1289.9,1221.1,1266.6,1269.05,1239.9,1728495,2155848076.9,30-JUN-2020,79434,INE765G01017
716,ICICIGOLD,EQ,43.27,43.85,43.27,43.44,43.41,43.37,92655,4023299.28,30-JUN-2020,7108,INF109KC1NT3
717,ICICILIQ,EQ,999.95,1000.0,999.02,999.93,1000.0,999.99,32075,32074723.94,30-JUN-2020,60,INF109KC1KT9
718,ICICILOVOL,EQ,88.0,88.09,85.55,86.24,86.74,86.53,1632,141873.83,30-JUN-2020,122,INF109KB10T8
719,ICICIM150,EQ,57.0,57.35,56.8,56.81,56.81,56.56,831,47265.38,30-JUN-2020,14,INF109KC1G82
720,ICICIMCAP,EQ,57.0,57.0,55.36,55.46,55.99,55.33,3077,172299.94,30-JUN-2020,80,INF109KB1XT3
721,ICICINF100,EQ,116.0,116.0,107.1,113.35,113.4,113.03,7050,793422.75,30-JUN-2020,359,INF109KA1962
722,ICICINIFTY,EQ,111.26,111.26,105.8,108.68,108.75,109.08,143329,15654495.72,30-JUN-2020,5518,INF109K012R6
723,ICICINV20,EQ,55.0,55.0,51.77,51.98,51.95,52.12,4052,211439.68,30-JUN-2020,167,INF109KB1WY5
724,ICICINXT50,EQ,25.99,26.9,25.8,25.94,25.95,25.99,4344,113073.98,30-JUN-2020,131,INF109KC1NS5
725,ICICIPRULI,EQ,413.0,428.0,412.0,425.8,424.0,410.35,2693892,1133410786.45,30-JUN-2020,50208,INE726G01019
726,ICICISENSX,EQ,378.0,384.0,373.1,373.99,374.0,374.47,708,265272.39,30-JUN-2020,80,INF346A01034
727,ICIL,EQ,37.1,38.95,36.6,37.15,37.0,37.25,103315,3906341.15,30-JUN-2020,681,INE483B01026
728,ICRA,EQ,2664.0,2664.0,2455.0,2485.85,2496.0,2606.7,7108,17863231.55,30-JUN-2020,1016,INE725G01011
729,IDBI,EQ,43.8,44.1,43.25,44.1,44.1,42.0,8497396,372969929.5,30-JUN-2020,14226,INE008A01015
730,IDBIGOLD,EQ,4498.95,4518.0,4422.25,4489.0,4489.0,4449.55,66,295407.35,30-JUN-2020,36,INF397L01554
731,IDEA,EQ,11.45,11.45,10.5,10.6,10.6,11.1,885397430,9609884602.3,30-JUN-2020,408439,INE669E01016
732,IDFC,EQ,19.0,19.2,18.25,18.4,18.45,18.85,7691480,143980013.35,30-JUN-2020,23566,INE043D01016
733,IDFCFIRSTB,EQ,26.2,26.7,25.55,25.7,25.7,25.95,27748987,723846359.2,30-JUN-2020,78012,INE092T01019
737,IDFNIFTYET,EQ,109.0,109.0,106.0,108.0,108.0,106.1,60,6447.0,30-JUN-2020,5,INF194KA1U07
738,IEX,EQ,185.1,185.65,177.0,179.75,179.05,183.1,435515,79051065.55,30-JUN-2020,18841,INE022Q01020
739,IFBAGRO,EQ,320.2,324.4,302.6,305.45,305.0,318.5,9946,3087920.2,30-JUN-2020,399,INE076C01018
740,IFBIND,EQ,444.7,448.6,408.0,415.1,413.0,441.7,171688,73715156.7,30-JUN-2020,8079,INE559A01017
741,IFCI,EQ,7.85,7.9,7.5,7.5,7.55,7.7,5314371,40400156.3,30-JUN-2020,151578,INE039A01010
745,IFGLEXPOR,EQ,130.65,135.0,124.05,133.2,133.0,127.9,13919,1821624.3,30-JUN-2020,693,INE133Y01011
746,IGARASHI,EQ,280.0,286.3,276.0,277.05,277.2,279.2,72789,20439949.9,30-JUN-2020,3504,INE188B01013
747,IGL,EQ,447.95,451.5,441.2,442.3,443.2,444.45,2271511,1013629800.45,30-JUN-2020,66420,INE203G01027
748,IGPL,EQ,146.95,147.0,137.05,138.25,139.9,143.1,14196,2004940.45,30-JUN-2020,1194,INE204A01010
751,IIFL,EQ,75.8,77.85,73.15,73.85,74.0,74.45,674617,51078732.45,30-JUN-2020,3998,INE530B01024
759,IIFLSEC,EQ,44.9,45.4,42.15,42.85,43.2,43.1,1481927,64682796.55,30-JUN-2020,4990,INE489L01022
760,IIFLWAM,EQ,1015.0,1130.0,965.05,1021.75,1025.0,1000.25,27557,28316653.3,30-JUN-2020,2120,INE466L01020
761,IITL,EQ,60.0,61.0,58.0,61.0,61.0,58.1,2116,128709.5,30-JUN-2020,24,INE886A01014
764,IMAGICAA,EQ,5.6,5.6,5.6,5.6,5.6,5.85,97985,548716.0,30-JUN-2020,145,INE172N01012
765,IMFA,EQ,164.8,164.8,156.05,158.85,158.9,159.4,5424,867198.3,30-JUN-2020,251,INE919H01018
766,IMPAL,EQ,507.9,515.0,502.75,509.1,511.0,507.9,354,180661.3,30-JUN-2020,35,INE547E01014
768,INDBANK,EQ,7.65,7.65,7.3,7.3,7.35,7.45,73042,538207.75,30-JUN-2020,275,INE841B01017
769,INDHOTEL,EQ,80.0,81.0,79.4,79.9,80.15,79.35,1777461,142406334.5,30-JUN-2020,4537,INE053A01029
770,INDIACEM,EQ,125.0,131.8,124.5,128.25,127.7,124.55,6060132,776928562.25,30-JUN-2020,34394,INE383A01012
771,INDIAGLYCO,EQ,270.1,277.95,270.0,272.35,271.55,269.7,214327,58807833.8,30-JUN-2020,10495,INE560A01015
772,INDIAMART,EQ,2350.0,2370.0,2290.15,2325.1,2334.75,2367.75,48727,114271454.9,30-JUN-2020,5843,INE933S01016
773,INDIANB,EQ,65.4,66.15,56.0,62.0,62.15,64.4,3349105,214492132.15,30-JUN-2020,18923,INE562A01011
774,INDIANCARD,EQ,87.45,90.75,87.15,88.8,88.8,86.9,469,41643.15,30-JUN-2020,23,INE061A01014
775,INDIANHUME,EQ,166.8,168.0,158.7,159.35,159.35,164.8,66981,10863378.7,30-JUN-2020,1784,INE323C01030
776,INDIGO,EQ,1026.0,1031.8,983.0,988.85,990.5,1009.1,1727778,1731394644.65,30-JUN-2020,57323,INE646L01027
779,INDNIPPON,EQ,278.7,285.6,275.55,277.15,276.0,277.45,14382,4036475.6,30-JUN-2020,875,INE092B01025
780,INDOCO,EQ,210.25,215.95,198.6,203.8,205.0,209.2,307702,64030606.6,30-JUN-2020,6162,INE873D01024
781,INDORAMA,EQ,18.0,18.0,16.75,17.25,17.0,17.5,22826,396917.15,30-JUN-2020,207,INE156A01020
783,INDOSTAR,EQ,263.0,269.9,255.0,258.35,255.85,260.05,19337,5104850.55,30-JUN-2020,821,INE896L01010
784,INDOTECH,EQ,98.05,103.2,92.2,94.75,94.55,99.95,21087,2049785.8,30-JUN-2020,568,INE332H01014
787,INDRAMEDCO,EQ,55.25,55.35,51.55,51.85,51.7,54.35,512925,26969830.95,30-JUN-2020,4841,INE681B01017
788,INDSWFTLAB,EQ,33.65,33.65,31.4,32.75,33.0,32.55,28249,911841.4,30-JUN-2020,225,INE915B01019
790,INDTERRAIN,EQ,31.0,33.2,30.8,31.35,31.3,30.8,279258,8897744.75,30-JUN-2020,1552,INE611L01021
791,INDUSINDBK,EQ,489.0,494.0,472.0,474.8,475.4,480.0,17437015,8412407908.65,30-JUN-2020,188688,INE095A01012
792,INEOSSTYRO,EQ,725.0,755.0,725.0,743.05,750.0,729.75,14430,10763731.75,30-JUN-2020,758,INE189B01011
793,INFIBEAM,EQ,60.6,60.6,59.35,59.35,59.35,62.45,224267,13319441.95,30-JUN-2020,691,INE483S01020
794,INFOBEAN,EQ,103.0,103.0,97.95,98.45,98.8,101.6,20339,2031771.2,30-JUN-2020,302,INE344S01016
795,INFRABEES,EQ,310.0,315.9,306.63,312.39,315.86,312.98,883,276098.24,30-JUN-2020,35,INF732E01268
796,INFRATEL,EQ,224.6,224.6,218.65,221.5,221.25,219.25,7163522,1588027149.05,30-JUN-2020,79277,INE121J01017
797,INFY,EQ,732.8,738.95,724.25,735.95,733.7,731.75,10411347,7639234132.75,30-JUN-2020,140340,INE009A01021
798,INGERRAND,EQ,638.9,641.85,638.2,638.9,639.3,638.5,115582,73925151.15,30-JUN-2020,2126,INE177A01018
800,INOXLEISUR,EQ,234.5,234.5,226.0,226.55,228.45,238.45,530670,121285024.05,30-JUN-2020,16200,INE312H01016
801,INOXWIND,EQ,39.85,40.0,39.0,39.85,39.85,39.3,228623,9040479.55,30-JUN-2020,830,INE066P01011
802,INSECTICID,EQ,472.25,475.2,442.1,446.95,444.0,468.05,71207,32556614.7,30-JUN-2020,4301,INE070I01018
803,INSPIRISYS,EQ,22.95,23.75,22.65,23.2,22.65,23.1,2151,50460.0,30-JUN-2020,52,INE020G01017
804,INTEGRA,EQ,0.55,0.55,0.55,0.55,0.55,0.5,73,40.15,30-JUN-2020,1,INE418N01027
805,INTELLECT,EQ,114.0,117.3,107.15,111.65,112.0,111.75,318756,36697636.0,30-JUN-2020,1880,INE306R01017
